                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
STR  WAR 959.0  WAR 934.0  WAR 904.0  WAR 910.0  0 R 7 R 18 ATFL 19 ATFL 16 
STR  WAR 959.0  WAR 934.0  WAR 904.0  WAR 910.0  0 ATFL 7 R 18 ATFL 19 ATFL 16 
STR  WAR 959.0  WAR 934.0  WAR 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
SA  WAR 959.0  WAR 934.0  WAR 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
ANR  WAR 959.0  WAR 934.0  WAR 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 959.0  WAR 934.0  WAR 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 959.0  WAR 934.0  CTG 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  CTG 959.0  WAR 934.0  CTG 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
STR  CTG 959.0  WAR 934.0  CTG 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
SA  CTG 959.0  WAR 934.0  CTG 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
ANR  CTG 959.0  WAR 934.0  CTG 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  CTG 959.0  WAR 934.0  CTG 904.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WFARTS 1246.0  WAR 934.0  CTG 1191.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  ATH 1246.0  WAR 934.0  CTG 1191.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  ATH 1246.0  WAR 934.0  WFARTS 1191.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  PAB 1246.0  WAR 934.0  WFARTS 1191.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  PAB 1246.0  WAR 934.0  ATH 1191.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 1239.0  WAR 934.0  ATH 1191.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 1239.0  WAR 934.0  PAB 1191.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 1239.0  WAR 934.0  WAR 1172.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  CTG 1239.0  WAR 934.0  WAR 1172.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WFARTS 2427.0  WAR 934.0  WAR 1172.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  ATH 2427.0  WAR 934.0  WAR 1172.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  PAB 2427.0  WAR 934.0  WAR 1172.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  PAB 2427.0  WAR 934.0  CTG 1172.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 2335.0  WAR 934.0  CTG 1172.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 2335.0  WAR 934.0  WFARTS 1816.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 2335.0  WAR 934.0  ATH 1816.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 2335.0  WAR 934.0  PAB 1816.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
WFB  WAR 2335.0  WAR 934.0  WAR 1740.0  WAR 910.0  0 ATFL 7 ATFL 18 ATFL 19 ATFL 16 
