                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
STR  WAR 927.0  WAR 933.0  WAR 924.0  WAR 927.0  0 R 19 ATFL 14 R 5 ATFL 14 
STR  WAR 927.0  WAR 933.0  WAR 924.0  WAR 927.0  0 ATFL 19 ATFL 14 R 5 ATFL 14 
STR  WAR 927.0  WAR 933.0  WAR 924.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  WAR 927.0  WAR 933.0  WAR 924.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  WAR 927.0  WAR 933.0  CTG 924.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  WAR 927.0  WAR 933.0  WFARTS 1862.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  WAR 927.0  WAR 933.0  ATH 1862.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  CTG 927.0  WAR 933.0  ATH 1862.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  WFARTS 2314.0  WAR 933.0  ATH 1862.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  ATH 2314.0  WAR 933.0  ATH 1862.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  ATH 2314.0  WAR 933.0  PAB 1862.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
PHATB  PAB 2314.0  WAR 933.0  PAB 1862.0  WAR 927.0  0 ATFL 19 ATFL 14 ATFL 5 ATFL 14 
