                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 R 18 R 8 ATFL 19 ATFL 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATFL 18 R 8 ATFL 19 ATFL 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATFL 18 ATFL 8 ATFL 19 ATFL 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATS 18 ATFL 8 ATFL 19 ATFL 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATS 18 ATFL 8 ATS 19 ATFL 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATS 18 ATFL 8 ATS 19 ATS 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATS 18 ATS 8 ATS 19 ATS 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATP 18 ATS 8 ATS 19 ATS 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATP 18 ATS 8 ATP 19 ATS 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATSL 18 ATS 8 ATP 19 ATS 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATSL 18 ATP 8 ATP 19 ATS 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATSL 18 ATP 8 ATP 19 ATP 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATSL 18 ATP 8 ATP 19 ATSL 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATSL 18 ATP 8 ATSL 19 ATSL 13 
STR  WAR 922.0  WAR 995.0  WAR 955.0  WAR 961.0  0 ATSL 18 ATSL 8 ATSL 19 ATSL 13 
