                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 R 10 ATFL 8 R 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 R 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  CTG 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
STR  CTG 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
SA  CTG 950.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
ANR  CTG 1400.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  CTG 1400.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WFARTS 1400.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  ATH 1400.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  PAB 1400.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  WAR 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  CTG 955.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  WFARTS 1405.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  ATH 1405.0  WAR 966.0  WAR 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  ATH 1405.0  WAR 966.0  CTG 969.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  PAB 1405.0  WAR 966.0  CTG 1209.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  PAB 1405.0  WAR 966.0  WFARTS 1209.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  PAB 1405.0  WAR 966.0  ATH 1209.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  WAR 1341.0  WAR 966.0  ATH 1209.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  WAR 1341.0  WAR 966.0  PAB 1209.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  WAR 1341.0  WAR 966.0  WAR 1130.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  CTG 1341.0  WAR 966.0  WAR 1130.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  WFARTS 1581.0  WAR 966.0  WAR 1130.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  ATH 1581.0  WAR 966.0  WAR 1130.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  PAB 1581.0  WAR 966.0  WAR 1130.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
WFB  WAR 1384.0  WAR 1538.0  WAR 966.0  WAR 1130.0  0 ATFL 15 ATFL 10 ATFL 8 ATFL 16 
